Student_ID,Gender,Age,Department,Year,Attendance,Quiz_Marks,Assignment_Marks,Midterm_Marks,Final_Marks,Semester,Academic_Year,GPA
141354,Male,20,Computer Science,4th Year,52,71,95,78,79,Semester 2,2023-2024,3.26
141355,Male,19,Civil,3rd Year,58,52,91,81,49,Semester 2,2022-2023,2.72
141356,Male,22,Mechanical,4th Year,59,82,86,86,43,Semester 1,2022-2023,2.81
141357,Female,18,Electronics,4th Year,56,57,66,48,92,Semester 2,2024-2025,2.77
141358,Male,21,Business,3rd Year,59,55,50,45,70,Semester 1,2023-2024,2.26
141359,Male,23,Computer Science,2nd Year,94,95,73,76,47,Semester 1,2022-2023,2.72
141360,Female,19,Civil,4th Year,71,62,89,96,81,Semester 2,2025-2026,3.36
141361,Male,23,Business,2nd Year,52,93,71,77,47,Semester 2,2022-2023,2.7
141362,Female,19,Business,3rd Year,92,84,87,55,40,Semester 1,2025-2026,2.48
141363,Female,24,Mechanical,4th Year,68,74,67,77,76,Semester 1,2025-2026,2.95
141364,Male,20,Civil,2nd Year,73,54,53,59,48,Semester 1,2023-2024,2.12
141365,Female,21,Computer Science,1st Year,72,82,44,78,49,Semester 1,2024-2025,2.4
141366,Female,19,Computer Science,3rd Year,73,62,43,100,90,Semester 2,2025-2026,3.06
141367,Female,20,Information Technology,1st Year,56,96,60,46,41,Semester 1,2024-2025,2.21
141368,Male,20,Information Technology,1st Year,51,73,63,67,82,Semester 1,2022-2023,2.89
141369,Male,22,Mechanical,1st Year,53,57,91,83,51,Semester 1,2025-2026,2.8
141370,Male,20,Electronics,1st Year,88,82,81,89,74,Semester 2,2023-2024,3.23
141371,Female,18,Information Technology,2nd Year,56,87,49,40,54,Semester 1,2024-2025,2.17
141372,Male,24,Mechanical,3rd Year,85,74,95,91,41,Semester 2,2022-2023,2.88
141373,Male,22,Civil,3rd Year,65,75,62,84,60,Semester 1,2022-2023,2.75
141374,Female,22,Computer Science,3rd Year,89,73,49,45,75,Semester 1,2024-2025,2.43
141375,Male,18,Information Technology,2nd Year,75,66,49,48,69,Semester 1,2022-2023,2.33
141376,Female,18,Mechanical,2nd Year,84,98,40,100,72,Semester 1,2025-2026,3.0
141377,Male,23,Business,1st Year,51,42,62,61,94,Semester 1,2024-2025,2.8
141378,Female,24,Business,1st Year,73,41,100,73,40,Semester 2,2023-2024,2.54
141379,Female,19,Computer Science,4th Year,93,99,89,60,67,Semester 2,2023-2024,3.02
141380,Female,24,Civil,3rd Year,93,77,99,54,65,Semester 2,2023-2024,2.9
141381,Female,23,Information Technology,4th Year,54,83,70,94,72,Semester 1,2023-2024,3.15
141382,Male,24,Information Technology,2nd Year,66,70,65,48,56,Semester 1,2024-2025,2.33
141383,Female,19,Civil,4th Year,83,67,49,84,69,Semester 1,2023-2024,2.7
141384,Female,23,Business,1st Year,81,86,89,99,72,Semester 1,2025-2026,3.4
141385,Female,18,Electronics,2nd Year,71,54,91,69,45,Semester 1,2025-2026,2.55
141386,Female,19,Mechanical,2nd Year,90,63,44,58,71,Semester 1,2025-2026,2.39
141387,Female,18,Civil,1st Year,64,58,41,48,59,Semester 2,2023-2024,2.06
141388,Female,18,Business,1st Year,68,96,65,47,80,Semester 1,2023-2024,2.82
141389,Male,23,Computer Science,3rd Year,63,100,91,72,59,Semester 1,2024-2025,3.06
141390,Female,20,Computer Science,1st Year,51,94,43,41,58,Semester 1,2022-2023,2.22
141391,Male,19,Electronics,4th Year,94,76,85,49,49,Semester 2,2022-2023,2.48
141392,Female,22,Civil,4th Year,66,64,74,46,86,Semester 2,2025-2026,2.79
141393,Female,22,Business,3rd Year,67,73,72,50,81,Semester 2,2024-2025,2.79
141394,Male,19,Mechanical,1st Year,84,57,90,95,83,Semester 1,2024-2025,3.35
141395,Female,19,Civil,4th Year,56,60,86,95,89,Semester 2,2024-2025,3.42
141396,Female,19,Electronics,4th Year,97,64,86,48,74,Semester 1,2024-2025,2.76
141397,Male,19,Information Technology,1st Year,63,51,98,66,86,Semester 1,2025-2026,3.15
141398,Male,20,Business,3rd Year,75,65,58,54,80,Semester 1,2022-2023,2.63
141399,Male,18,Civil,1st Year,61,99,56,59,51,Semester 2,2023-2024,2.46
141400,Male,19,Electronics,1st Year,98,98,92,47,77,Semester 1,2023-2024,3.06
141401,Female,23,Electronics,4th Year,88,92,76,89,40,Semester 2,2025-2026,2.76
141402,Male,19,Information Technology,4th Year,66,53,48,53,82,Semester 2,2022-2023,2.48
141403,Male,18,Electronics,4th Year,63,83,98,62,49,Semester 2,2023-2024,2.78
141404,Male,18,Mechanical,3rd Year,53,87,50,81,88,Semester 1,2025-2026,3.06
141405,Female,18,Electronics,4th Year,62,83,64,92,50,Semester 1,2022-2023,2.76
141406,Male,23,Information Technology,1st Year,79,98,43,96,99,Semester 1,2024-2025,3.36
141407,Female,21,Business,3rd Year,66,67,99,100,100,Semester 1,2024-2025,3.79
141408,Female,22,Civil,1st Year,92,99,89,91,73,Semester 2,2025-2026,3.42
141409,Female,23,Electronics,4th Year,95,73,72,80,67,Semester 1,2022-2023,2.9
141410,Female,19,Electronics,3rd Year,82,64,87,74,63,Semester 1,2024-2025,2.88
141411,Male,20,Mechanical,3rd Year,68,59,85,45,72,Semester 1,2024-2025,2.66
141412,Male,20,Information Technology,2nd Year,56,48,65,54,76,Semester 2,2023-2024,2.54
141413,Female,24,Information Technology,4th Year,54,83,47,81,63,Semester 2,2025-2026,2.66
141414,Male,18,Business,3rd Year,60,83,63,68,99,Semester 2,2022-2023,3.19
141415,Male,20,Information Technology,2nd Year,99,49,75,60,92,Semester 2,2024-2025,2.93
141416,Male,22,Information Technology,2nd Year,73,44,57,47,59,Semester 1,2022-2023,2.13
141417,Male,19,Business,1st Year,61,98,89,57,71,Semester 2,2025-2026,3.04
141418,Female,24,Information Technology,2nd Year,54,91,73,62,74,Semester 1,2022-2023,2.93
141419,Male,20,Computer Science,3rd Year,98,70,47,98,54,Semester 1,2025-2026,2.63
141420,Male,22,Civil,3rd Year,89,43,58,74,78,Semester 2,2024-2025,2.67
141421,Female,22,Electronics,1st Year,99,73,48,64,99,Semester 2,2025-2026,2.94
141422,Male,21,Electronics,1st Year,52,76,68,80,90,Semester 2,2022-2023,3.2
141423,Male,21,Electronics,2nd Year,63,66,40,69,60,Semester 1,2025-2026,2.33
141424,Male,20,Mechanical,3rd Year,79,55,46,96,44,Semester 1,2023-2024,2.37
141425,Female,22,Information Technology,1st Year,80,57,80,62,64,Semester 1,2024-2025,2.66
141426,Male,18,Civil,4th Year,99,50,58,76,53,Semester 2,2024-2025,2.38
141427,Male,21,Electronics,2nd Year,86,81,82,49,71,Semester 2,2022-2023,2.79
141428,Female,22,Business,1st Year,73,86,85,62,62,Semester 2,2023-2024,2.85
141429,Male,21,Information Technology,2nd Year,67,89,41,99,61,Semester 2,2024-2025,2.79
141430,Female,19,Information Technology,1st Year,86,83,90,53,43,Semester 1,2025-2026,2.53
141431,Female,24,Information Technology,1st Year,74,63,57,53,54,Semester 1,2025-2026,2.23
141432,Female,22,Mechanical,3rd Year,65,83,42,68,84,Semester 2,2023-2024,2.77
141433,Male,22,Civil,4th Year,74,45,90,56,87,Semester 2,2024-2025,2.95
141434,Male,23,Business,1st Year,93,63,43,96,88,Semester 1,2024-2025,3.0
141435,Male,19,Electronics,2nd Year,94,96,94,48,78,Semester 1,2024-2025,3.09
141436,Male,23,Computer Science,1st Year,59,40,97,90,89,Semester 2,2024-2025,3.36
141437,Male,21,Mechanical,2nd Year,87,54,66,89,60,Semester 1,2024-2025,2.71
141438,Female,19,Business,3rd Year,93,68,93,83,87,Semester 2,2024-2025,3.39
141439,Female,24,Mechanical,1st Year,84,40,52,86,53,Semester 1,2024-2025,2.36
141440,Female,20,Computer Science,4th Year,67,85,92,92,51,Semester 2,2022-2023,3.06
141441,Female,18,Mechanical,1st Year,74,58,86,71,54,Semester 2,2024-2025,2.67
141442,Male,21,Electronics,1st Year,78,88,40,63,83,Semester 2,2025-2026,2.72
141443,Female,24,Civil,2nd Year,84,60,70,94,92,Semester 2,2022-2023,3.29
141444,Female,22,Civil,2nd Year,61,88,58,79,94,Semester 1,2024-2025,3.21
141445,Male,20,Electronics,2nd Year,56,99,49,44,74,Semester 2,2022-2023,2.56
141446,Female,21,Electronics,3rd Year,73,65,67,57,74,Semester 1,2023-2024,2.67
141447,Male,24,Civil,4th Year,86,72,56,40,88,Semester 1,2022-2023,2.62
141448,Male,24,Business,3rd Year,74,91,90,97,42,Semester 1,2022-2023,3.0
141449,Male,18,Electronics,4th Year,68,41,46,85,76,Semester 1,2025-2026,2.62
141450,Female,22,Mechanical,4th Year,84,77,70,44,55,Semester 1,2022-2023,2.37
141451,Female,19,Civil,3rd Year,95,40,100,81,73,Semester 2,2024-2025,3.07
141452,Female,18,Computer Science,3rd Year,81,70,51,58,91,Semester 1,2024-2025,2.78
141453,Female,23,Computer Science,1st Year,94,100,59,60,82,Semester 1,2024-2025,2.94
141454,Female,21,Electronics,1st Year,100,55,43,44,42,Semester 2,2024-2025,1.79
141455,Female,22,Computer Science,2nd Year,60,74,46,99,83,Semester 2,2022-2023,3.06
141456,Male,21,Computer Science,2nd Year,69,66,49,85,40,Semester 2,2024-2025,2.3
141457,Male,18,Civil,3rd Year,56,95,67,72,92,Semester 1,2023-2024,3.25
141458,Female,24,Mechanical,3rd Year,64,51,40,56,73,Semester 2,2025-2026,2.29
141459,Female,22,Information Technology,4th Year,68,73,61,92,76,Semester 2,2025-2026,3.03
141460,Male,24,Computer Science,4th Year,98,88,80,90,55,Semester 2,2023-2024,3.0
141461,Male,18,Electronics,4th Year,75,64,66,53,76,Semester 2,2025-2026,2.64
141462,Male,21,Information Technology,3rd Year,69,99,63,99,43,Semester 1,2025-2026,2.82
141463,Female,23,Computer Science,1st Year,84,56,82,95,86,Semester 2,2022-2023,3.31
141464,Female,22,Mechanical,3rd Year,73,90,69,66,86,Semester 2,2025-2026,3.09
141465,Female,24,Business,4th Year,77,93,45,54,68,Semester 2,2025-2026,2.5
141466,Male,24,Computer Science,2nd Year,67,91,73,50,62,Semester 2,2022-2023,2.64
141467,Female,24,Electronics,3rd Year,96,48,59,91,66,Semester 2,2023-2024,2.71
141468,Female,24,Mechanical,3rd Year,78,65,77,65,48,Semester 2,2023-2024,2.48
141469,Female,22,Electronics,2nd Year,61,78,80,96,66,Semester 1,2024-2025,3.15
141470,Female,24,Electronics,3rd Year,71,61,71,65,69,Semester 2,2022-2023,2.69
141471,Female,24,Electronics,3rd Year,68,64,69,61,80,Semester 2,2025-2026,2.8
141472,Female,22,Electronics,2nd Year,79,44,96,88,42,Semester 1,2024-2025,2.69
141473,Male,21,Electronics,2nd Year,78,75,45,63,84,Semester 2,2025-2026,2.71
141474,Female,20,Mechanical,3rd Year,97,55,89,47,96,Semester 1,2025-2026,3.03
141475,Male,23,Civil,2nd Year,52,56,76,71,76,Semester 2,2024-2025,2.87
141476,Male,21,Mechanical,1st Year,81,51,61,46,77,Semester 2,2025-2026,2.45
141477,Male,19,Civil,2nd Year,62,83,48,55,91,Semester 2,2023-2024,2.8
141478,Female,20,Business,4th Year,100,86,51,72,54,Semester 1,2022-2023,2.5
141479,Female,21,Mechanical,3rd Year,58,41,95,49,55,Semester 2,2025-2026,2.46
141480,Female,19,Electronics,2nd Year,72,73,78,80,41,Semester 2,2025-2026,2.59
141481,Female,24,Mechanical,1st Year,64,58,52,71,88,Semester 2,2024-2025,2.81
141482,Male,18,Mechanical,2nd Year,68,42,94,43,58,Semester 2,2023-2024,2.43
141483,Female,19,Civil,4th Year,97,91,93,61,90,Semester 1,2025-2026,3.35
141484,Male,23,Mechanical,4th Year,91,95,83,98,85,Semester 2,2022-2023,3.57
141485,Female,22,Business,3rd Year,96,44,79,54,86,Semester 1,2024-2025,2.8
141486,Female,23,Mechanical,1st Year,56,57,87,93,71,Semester 2,2024-2025,3.14
141487,Male,20,Computer Science,1st Year,93,44,94,44,76,Semester 2,2024-2025,2.71
141488,Male,21,Electronics,1st Year,97,92,86,92,53,Semester 2,2024-2025,3.07
141489,Male,24,Electronics,3rd Year,74,87,51,92,93,Semester 2,2025-2026,3.25
141490,Female,23,Computer Science,2nd Year,65,69,85,49,67,Semester 1,2022-2023,2.69
141491,Male,21,Business,1st Year,87,67,72,100,77,Semester 2,2022-2023,3.2
141492,Male,22,Mechanical,2nd Year,70,98,99,52,46,Semester 1,2022-2023,2.74
141493,Male,20,Information Technology,2nd Year,63,65,49,92,64,Semester 1,2022-2023,2.7
141494,Female,20,Mechanical,4th Year,69,57,80,89,66,Semester 2,2025-2026,2.96
141495,Male,23,Electronics,2nd Year,58,71,51,60,46,Semester 1,2025-2026,2.18
141496,Male,22,Mechanical,3rd Year,98,67,89,93,49,Semester 1,2022-2023,2.91
141497,Female,20,Information Technology,3rd Year,75,84,44,94,97,Semester 2,2023-2024,3.24
141498,Male,22,Computer Science,3rd Year,97,100,89,47,77,Semester 1,2022-2023,3.04
141499,Male,19,Electronics,4th Year,50,45,54,57,73,Semester 2,2023-2024,2.4
141500,Male,23,Information Technology,2nd Year,70,89,87,84,59,Semester 2,2025-2026,3.07
141501,Female,24,Information Technology,4th Year,55,49,48,79,57,Semester 1,2022-2023,2.36
141502,Male,22,Information Technology,4th Year,79,41,43,83,99,Semester 2,2024-2025,2.89
141503,Male,21,Civil,2nd Year,59,96,88,43,43,Semester 2,2025-2026,2.49
141504,Male,18,Computer Science,3rd Year,77,89,47,68,71,Semester 2,2025-2026,2.68
141505,Male,19,Electronics,3rd Year,68,86,85,90,46,Semester 1,2025-2026,2.91
141506,Male,23,Computer Science,4th Year,90,69,67,86,72,Semester 2,2023-2024,2.95
141507,Male,23,Business,3rd Year,71,84,70,95,44,Semester 1,2024-2025,2.77
141508,Male,23,Civil,2nd Year,72,54,75,90,60,Semester 1,2024-2025,2.81
141509,Female,21,Business,1st Year,67,77,87,98,48,Semester 1,2025-2026,2.98
141510,Female,19,Electronics,2nd Year,97,91,98,42,55,Semester 1,2025-2026,2.72
141511,Female,21,Mechanical,3rd Year,77,57,52,74,77,Semester 1,2025-2026,2.68
141512,Male,24,Computer Science,1st Year,81,73,67,64,60,Semester 1,2022-2023,2.59
141513,Female,20,Civil,2nd Year,86,65,85,65,58,Semester 1,2022-2023,2.7
141514,Male,22,Mechanical,4th Year,71,68,85,51,100,Semester 1,2024-2025,3.17
141515,Male,21,Business,2nd Year,66,48,50,70,91,Semester 2,2025-2026,2.76
141516,Male,21,Civil,4th Year,81,61,49,44,60,Semester 1,2023-2024,2.14
141517,Female,24,Electronics,3rd Year,65,76,62,62,76,Semester 2,2023-2024,2.76
141518,Female,20,Business,1st Year,92,89,64,47,49,Semester 1,2023-2024,2.33
141519,Male,24,Computer Science,2nd Year,100,96,67,71,96,Semester 1,2025-2026,3.3
141520,Male,18,Civil,2nd Year,89,50,48,46,63,Semester 2,2025-2026,2.12
141521,Female,24,Business,1st Year,73,63,86,56,53,Semester 1,2024-2025,2.54
141522,Female,18,Electronics,2nd Year,53,68,47,40,82,Semester 1,2025-2026,2.43
141523,Female,22,Civil,3rd Year,78,52,78,99,83,Semester 2,2025-2026,3.24
141524,Female,20,Information Technology,4th Year,84,75,93,94,99,Semester 2,2025-2026,3.71
141525,Female,24,Business,3rd Year,75,55,79,94,89,Semester 2,2025-2026,3.31
141526,Female,24,Business,4th Year,81,80,88,50,83,Semester 2,2022-2023,3.02
141527,Female,19,Business,1st Year,63,97,61,59,55,Semester 1,2025-2026,2.55
141528,Male,21,Computer Science,2nd Year,71,96,71,72,99,Semester 2,2022-2023,3.39
141529,Male,22,Business,1st Year,53,54,42,68,45,Semester 2,2024-2025,2.05
141530,Female,18,Business,3rd Year,86,49,93,41,57,Semester 2,2022-2023,2.43
141531,Female,19,Information Technology,2nd Year,96,47,91,64,64,Semester 1,2023-2024,2.73
141532,Male,23,Civil,1st Year,99,97,53,85,67,Semester 1,2023-2024,2.9
141533,Female,20,Mechanical,1st Year,100,70,83,58,45,Semester 2,2022-2023,2.46
141534,Male,23,Electronics,4th Year,71,89,70,79,88,Semester 1,2024-2025,3.26
141535,Male,21,Mechanical,3rd Year,90,75,90,63,60,Semester 2,2023-2024,2.82
141536,Female,23,Mechanical,1st Year,72,68,78,100,86,Semester 2,2024-2025,3.39
141537,Male,23,Information Technology,3rd Year,85,74,88,85,76,Semester 1,2024-2025,3.24
141538,Female,21,Business,2nd Year,71,51,62,48,90,Semester 1,2023-2024,2.67
141539,Female,18,Electronics,4th Year,82,53,44,62,70,Semester 1,2022-2023,2.36
141540,Male,23,Business,3rd Year,74,94,99,75,90,Semester 2,2024-2025,3.56
141541,Male,24,Civil,2nd Year,54,65,63,52,60,Semester 1,2025-2026,2.38
141542,Male,18,Civil,3rd Year,89,92,83,91,65,Semester 1,2025-2026,3.2
141543,Female,22,Civil,2nd Year,88,66,71,44,70,Semester 1,2024-2025,2.53
141544,Female,23,Civil,2nd Year,78,90,90,94,86,Semester 1,2024-2025,3.58
141545,Female,23,Business,1st Year,68,43,65,55,49,Semester 2,2024-2025,2.14
141546,Female,21,Information Technology,2nd Year,93,77,61,84,46,Semester 1,2023-2024,2.56
141547,Female,21,Electronics,3rd Year,93,73,91,61,54,Semester 2,2022-2023,2.71
141548,Female,23,Civil,4th Year,68,72,84,64,54,Semester 2,2023-2024,2.67
141549,Female,23,Computer Science,4th Year,57,58,58,45,68,Semester 1,2023-2024,2.33
141550,Male,24,Civil,3rd Year,80,49,68,67,62,Semester 2,2025-2026,2.51
141551,Female,21,Information Technology,1st Year,83,97,91,47,90,Semester 1,2025-2026,3.22
141552,Male,21,Computer Science,1st Year,91,46,56,52,74,Semester 2,2025-2026,2.39
141553,Male,19,Mechanical,1st Year,53,94,42,43,41,Semester 1,2025-2026,1.99
141554,Female,20,Information Technology,1st Year,71,78,84,100,62,Semester 1,2022-2023,3.18
141555,Male,19,Business,2nd Year,80,50,63,58,98,Semester 1,2025-2026,2.88
141556,Male,23,Civil,1st Year,91,43,77,81,94,Semester 2,2023-2024,3.15
141557,Male,20,Electronics,1st Year,53,99,50,81,67,Semester 2,2022-2023,2.84
141558,Female,19,Electronics,4th Year,100,70,60,71,72,Semester 2,2023-2024,2.74
141559,Male,22,Computer Science,2nd Year,79,61,74,83,60,Semester 1,2022-2023,2.78
141560,Female,20,Information Technology,3rd Year,67,72,91,43,73,Semester 2,2022-2023,2.79
141561,Female,21,Computer Science,4th Year,75,58,42,52,43,Semester 1,2024-2025,1.89
141562,Female,20,Business,3rd Year,98,83,79,87,89,Semester 1,2022-2023,3.4
141563,Male,21,Computer Science,4th Year,81,69,90,71,73,Semester 2,2024-2025,3.05
141564,Male,22,Business,3rd Year,80,67,89,77,95,Semester 2,2024-2025,3.39
141565,Female,24,Electronics,1st Year,89,100,47,76,54,Semester 2,2022-2023,2.59
141566,Female,23,Information Technology,4th Year,69,73,85,68,95,Semester 2,2025-2026,3.3
141567,Female,24,Electronics,2nd Year,58,76,88,69,53,Semester 2,2022-2023,2.77
141568,Male,20,Information Technology,4th Year,79,84,76,51,84,Semester 1,2022-2023,2.95
141569,Male,18,Electronics,4th Year,66,100,83,68,75,Semester 2,2022-2023,3.16
141570,Male,21,Information Technology,3rd Year,54,41,82,95,68,Semester 2,2024-2025,2.97
141571,Male,20,Mechanical,2nd Year,79,74,81,81,70,Semester 1,2023-2024,3.04
141572,Male,19,Electronics,1st Year,51,71,50,76,59,Semester 1,2022-2023,2.51
141573,Male,24,Business,4th Year,83,57,94,68,51,Semester 2,2024-2025,2.68
141574,Male,20,Mechanical,3rd Year,80,99,67,42,89,Semester 2,2025-2026,2.93
141575,Female,21,Computer Science,1st Year,79,47,51,82,41,Semester 1,2024-2025,2.19
141576,Male,18,Electronics,1st Year,75,53,90,46,100,Semester 2,2022-2023,3.08
141577,Female,18,Business,1st Year,58,53,55,56,47,Semester 2,2025-2026,2.09
141578,Male,24,Computer Science,1st Year,63,60,56,91,89,Semester 1,2022-2023,3.08
141579,Female,19,Electronics,4th Year,70,65,92,40,40,Semester 1,2022-2023,2.27
141580,Male,22,Computer Science,3rd Year,80,56,78,60,74,Semester 1,2022-2023,2.75
141581,Male,18,Civil,2nd Year,57,97,83,65,60,Semester 1,2025-2026,2.9
141582,Male,23,Information Technology,3rd Year,77,49,95,91,91,Semester 1,2025-2026,3.43
141583,Female,22,Computer Science,3rd Year,70,97,40,99,62,Semester 2,2023-2024,2.84
141584,Male,21,Information Technology,3rd Year,82,72,45,67,83,Semester 2,2025-2026,2.71
141585,Male,20,Computer Science,2nd Year,72,76,44,78,83,Semester 1,2025-2026,2.84
141586,Female,22,Electronics,1st Year,64,64,66,71,58,Semester 1,2024-2025,2.57
141587,Male,23,Information Technology,4th Year,79,77,58,53,48,Semester 2,2025-2026,2.24
141588,Male,21,Business,1st Year,72,76,96,92,54,Semester 1,2023-2024,3.09
141589,Female,21,Information Technology,1st Year,99,81,63,80,96,Semester 1,2024-2025,3.26
141590,Male,24,Mechanical,3rd Year,88,82,92,89,79,Semester 1,2024-2025,3.41
141591,Female,21,Business,3rd Year,90,79,71,84,55,Semester 2,2023-2024,2.79
141592,Female,23,Business,3rd Year,71,66,76,42,51,Semester 2,2024-2025,2.29
141593,Female,19,Business,2nd Year,69,91,81,75,53,Semester 1,2025-2026,2.85
141594,Male,23,Information Technology,4th Year,83,87,75,72,66,Semester 1,2022-2023,2.92
141595,Male,19,Information Technology,3rd Year,72,86,100,54,77,Semester 1,2022-2023,3.13
141596,Female,22,Information Technology,3rd Year,55,90,44,42,92,Semester 2,2023-2024,2.69
141597,Female,21,Business,2nd Year,53,48,56,49,79,Semester 1,2022-2023,2.44
141598,Male,22,Computer Science,3rd Year,93,100,95,95,90,Semester 2,2022-2023,3.76
141599,Male,18,Business,3rd Year,96,65,47,77,48,Semester 2,2025-2026,2.3
141600,Male,22,Business,1st Year,59,90,40,67,61,Semester 1,2024-2025,2.46
141601,Female,20,Civil,1st Year,87,80,54,77,78,Semester 2,2025-2026,2.88
141602,Male,21,Information Technology,2nd Year,85,99,75,94,47,Semester 2,2023-2024,2.94
141603,Female,22,Civil,4th Year,61,59,96,47,43,Semester 1,2025-2026,2.39
141604,Female,19,Business,2nd Year,73,81,54,95,97,Semester 1,2024-2025,3.33
141605,Male,20,Information Technology,4th Year,54,50,75,77,91,Semester 1,2024-2025,3.09
141606,Male,22,Electronics,1st Year,89,68,71,96,42,Semester 2,2022-2023,2.67
141607,Female,22,Civil,2nd Year,87,46,47,90,96,Semester 2,2024-2025,2.99
141608,Female,24,Mechanical,1st Year,55,58,63,89,40,Semester 1,2024-2025,2.43
141609,Male,22,Information Technology,2nd Year,84,73,58,96,58,Semester 2,2023-2024,2.79
141610,Female,23,Electronics,1st Year,92,89,46,85,100,Semester 2,2023-2024,3.24
